smiles,bradley
OC1=C(C=O)C2=CC=CC=C2C=C1,81.0
CC1=CC=C(C=C1)P(C1=CC=C(C)C=C1)C1=CC=C(C)C=C1,147.0
NC1=CC=C(C=C1C(=O)C1=CC=CC=C1)[N+]([O-])=O,165.0
OCC1=CC(OC2=CC=CC=C2)=CC=C1,8.0
OCC(CO)(CO)COCC(CO)(CO)CO,219.0
OC(=O)CC=C,-37.0
OC1=C(C=O)C=C(C=C1)[N+]([O-])=O,127.0
OC(=O)C(F)(F)C(F)(F)C(O)=O,117.0
CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,151.0
OC(=O)C1=CC(O)=C(C=C1)[N+]([O-])=O,232.0
[O-][N+](=O)C1=CC=C(OC(=O)C2=CC=CC=C2)C=C1,141.0
O=C1CCCCCCCCC1,26.0
CC1=CC(C)=C(C)C(Br)=C1C,58.0
OCC1=C(O)C=CC(Br)=C1,111.0
COC1=CC=CC=C1C(=O)C1=CC=CC=C1,39.0
COC(=O)C1=CC(Cl)=CC=C1O,48.0
CCN(C(C)C)C(C)C,-48.0
C[Si](C)(C)C#C[Si](C)(C)C,24.0
OC1=CC2=C(C=C1)C=C(O)C=C2,222.0
N(\C=N\C1=CC=CC=C1)C1=CC=CC=C1,140.0
CCOC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,32.0
O=CC1=CC=CC=C1C#N,106.0
O[C@@H]([C@@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)C1=C2C=CC=CC2=NC=C1,202.0
OC(=O)CC1=CC=C(C=C1)C(F)(F)F,82.0
OC(=O)\C=C\C1=CC=CC=C1C(F)(F)F,204.0
CC12CCC3C(CCC4CC(CCC34C)OCC3=CC=CC=C3)C1CCC2=O,218.0
O=C(OCC1=CC=CC=C1)\C=C\C1=CC=CC=C1,37.0
COC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C(OC)=C(O)C=C2O1,223.0
NC1=CC=C(C=CC2=CC=C(C=C2)[N+]([O-])=O)C(=C1)[N+]([O-])=O,200.0
OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,185.0
FC(F)(F)C(=O)C(F)(F)F,-127.0
CC1=CC=CC=C1CCl,0.0
OC1=CC=C(NC2=CC=CC=C2)C=C1,71.0
CC1=CC=NC(C)=C1,-62.0
CCN(CC)C1=CC=C(Br)C=C1,36.0
CC(C)(C)CO,52.0
CCC(C)(C)O,-10.0
ClC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O,161.0
NC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O,252.0
CC(C)C1=CC(Cl)=C(C)C=C1O,61.0
CC1=CC=CC=C1CO,37.0
O=C1CCN(N1)C1=CC=CC=C1,124.0
CN(C)C1=CC=CC(O)=C1,84.0
CC1=CC(=CC(C)=C1)[N+]([O-])=O,73.0
O=C(OC1=CC=CC=C1)OC1=CC=CC=C1,81.0
CC(C)CC(C)C,-121.0
CCCCCCCCCCC=O,-2.0
ClC(=O)C1=CC=C(Cl)C=C1,14.0
C1CCOCC1,-47.0
CCCCCCCCCCN,15.0
OC(=O)C(S)C(S)C(O)=O,195.0
OC1=C(I)C=C(C=C1I)[N+]([O-])=O,155.0
FC1=C2C=CC=CC2=CC=C1,-11.0
CC(C)(C)Br,-18.0
CN=C=S,34.0
CC(C)(C)C1=CC=CC(O)=C1,43.0
CC(=O)CCC(O)=O,31.0
CCCCCC(C)C,-107.0
OC1=C(Br)C(Br)=C(Br)C(Br)=C1Br,228.0
CC(C)(O)C1=CC=CC=C1,34.0
[O-][N+](=O)C1=CC=C(C=C1)C#N,147.0
CC1=CC(=CC=C1)C#N,-25.0
OC1=CC=C(OC2=CC=CC=C2)C=C1,82.0
CC(=O)C1=CC=CO1,31.0
CC1=CC(Cl)=CC=C1O,49.0
N#CC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,236.0
OC(=O)C1=CC=CC(=C1)C#N,221.0
CC1(C)OC(=O)CC(=O)O1,96.0
CC1=CC=C(C=C1)C(N)=O,161.0
CC1=CC(Cl)=NC2=C1C=CC=C2,57.0
CC(=O)OC1=CC=C(OC(C)=O)C=C1,123.0
NC1=CC=CC=C1C#N,49.0
CC(=O)NC1=CC=C(C=O)C=C1,158.0
CCCCCCCCC(=O)CC,11.0
COC1=CC=C(C=NC2=CC=CC=C2)C=C1,63.0
CN(C)C1=CC=C(\C=N\C2=CC=CC=C2)C=C1,98.0
C1CCCC=CCC1,-14.0
COC1=CC=C(\C=C\C(=O)C2=CC=CC=C2)C=C1,77.0
C1CNCCN1,108.0
CCOCCOCCO,-78.0
COCCOCCOC,-66.0
OC1=CC=CC(C=O)=C1,106.0
ClCCOC1=CC=CC=C1,26.0
COC1=CC=CC=C1O,30.0
OC(=O)CCCC1=CC=CC=C1,50.0
O=C1C(=O)C2=CC=CC=C2C2=CC=CC=C12,208.0
CC1=CC=CC(C)=C1N,10.0
CC(C)CC(C)=O,-82.0
CCCCCCN,-21.0
OCC(CO)(CO)CO,260.0
C1C2=CC=CC=C2C2=CC3=CC=CC=C3C=C12,210.0
COC1=CC=CC(=C1)C(O)=O,105.0
CC1=C(C=CC=C1[N+]([O-])=O)[N+]([O-])=O,64.0
[O-][N+](=O)C1=CC=CC=C1CCl,49.0
COC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1,86.0
CC(=O)NC1=CC=C(C=C1)C(O)=O,258.0
CC(=O)C1=CC(=CC=C1)C(C)=O,34.0
[O-][N+](=O)C1=CC=C(OC2=C(C=C(C=C2)C(F)(F)F)[N+]([O-])=O)C=C1,92.0
CCC1=CC=C(O)C=C1,45.0
[O-][N+](=O)C1=CC=CC=C1I,52.0
OC1=CC=CC=C1C1=CC=CC=C1,58.0
ClC(Cl)(Cl)C1=CC=CC=C1,-6.0
OCC=CC1=CC=CC=C1,32.0
COC1=CC=C(OC)C=C1,58.0
N1C2=CC=CC=C2C2=CC=CC=C12,245.0
O=C(OC1=CC=CC=C1)C1=CC=CC=C1,69.0
CN(C)C(=O)NC1=CC=C(Cl)C=C1,172.0
BrC1=CC(Br)=C(Br)C=C1Br,180.0
NC1=CC=C(C=C1)[N+]([O-])=O,148.0
C1=CC=C2C(C=CC3=CC4=C(C=CC5=CC=CC=C45)C=C23)=C1,268.0
OC(=O)C1=CC=CC=C1Br,148.0
OC1=CC(=CC=C1)[N+]([O-])=O,96.0
OC(=O)C1=CC=C(Br)C=C1,254.0
NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O,206.0
[O-][N+](=O)C1=CC(Cl)=C(Cl)C=C1,41.0
C(CC1=CC=CC=C1)C1=CC=CC=C1,53.0
N1C2=CC=CC=C2SC2=CC=CC=C12,186.0
COC(=O)C1=CC=C(O)C=C1,129.0
CCOC(=O)C1=CC=C(N)C=C1,90.0
C=CC=C,-111.0
CC#N,-45.9
CCCCOCCO,-76.9
CCCCCCCCCCCCCCCCCO,55.9
CC1=CC=CC(C=C)=C1,-84.2
CC(O)(C#C)C1=CC=CC=C1,50.1
CC1=CC=CC=C1C(O)=O,106.0
BrCCCCCCBr,-0.15
IC1=CC(I)=CC=C1,38.2
OCCCCO,18.2
CC1CCC(C)C1C,-114.0
OCC(Br)(CO)[N+]([O-])=O,129.0
O=C(CCC(=O)OCC1=CC=CC=C1)OCC1=CC=CC=C1,47.2
COC1=CC=C(C(=O)C2=CC=C(OC)C=C2O)C(O)=C1,137.0
OC(=O)C1=C(O)C(I)=CC(I)=C1,233.0
FC1=CC=C(C=C1)C(=O)C1=CC=C(F)C=C1,106.0
OC(=O)C1=CC=CC=C1C1=CC=CC=C1C(O)=O,231.0
OC(=O)C1=CC=CC=C1C1=C2C=C(Br)C(=O)C(Br)=C2OC2=C(Br)C(O)=C(Br)C=C12,298.0
CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,64.2
OCCCCCCCO,20.2
CC1(C)C2CCC(C)(C2)C1O,45.8
CC(=O)N1CCOCC1,12.2
CCCCCCCCCCCCCCCCC#C,24.8
O=C1C=CC(=O)C2C3CC(C=C3)C12,75.2
CCOC(=O)C(NC=O)C(=O)OCC,50.8
SC1=NC=CN1,227.0
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1OC(=O)C1=CC=CC=C1)N2C,95.8
CC(C)(Br)C(O)=O,46.2
OC(=O)C(Cl)Br,29.2
CN(C)C1=CC=C(CC2=CC=C(C=C2)N(C)C)C=C1,89.2
CN(C)CC(O)=O,183.0
OC(=O)CCCCCCCC(O)=O,104.0
N1C2=CC=CC=C2N=C1C1=CSC=N1,300.0
CC1CNC(C)CN1,116.0
NC1=C(Cl)C=C(Cl)C=C1Cl,76.2
OP(O)(=O)CCCl,72.2
OC1C2=CC=CC=C2OC2=CC=CC=C12,125.0
COC1=CC=C2N=CC=C([C@H](O)[C@H]3C[C@@H]4CC[N@]3C[C@@H]4C=C)C2=C1,172.0
CC(C)(N)CO,27.8
COC1=CC=CC(OC)=C1OC,46.2
OC1=CC=C(O)C=C1,173.0
OC1=CC=CC=C1C#N,95.8
OCCCl,-65.2
CC\N=C1/N\C(NC(Cl)=N1)=N\C(C)C,175.0
CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,169.0
OC1=CC=CC=C1I,40.8
C1=CC2=C3C(=C1)C1=CC=CC4=C1C(=CC=C4)C3=CC=C2,276.0
C1C2=CC=CC=C2C2=CC=CC=C12,114.0
CC=O,-126.0
CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1,136.0
FC1=CC=C(Cl)C=C1,-24.4
OC1=CC=NC=C1,147.0
ClCCOCCCl,-49.5
FC(F)F,-158.0
OC1CCCCC1,23.5
OC1=C(Br)C=C(Br)C2=C1N=CC=C2,198.0
CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,97.5
N[C@@H](CC1=CNC=N1)C(O)=O,284.0
CC(C)(C)OO,-5.5
COS(=O)(=O)OC,-29.5
CC1=CC=C2C(=O)C3=CC=CC=C3C(=O)C2=C1,174.0
OC(=O)CC1=C(Cl)C(Cl)=CC=C1Cl,158.0
ClS(=O)(=O)C1=CC2=CC=CC=C2C=C1,78.5
OC(=O)COCC(O)=O,146.0
CCCCCCCCCCCCN(C)C,-17.5
OC(=O)C1=CC(=CC=C1)C(O)=O,344.0
CC(=O)NC1=CC=CC(F)=C1,85.5
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,57.5
OCC1=CC2=C(OCO2)C=C1,55.5
CC1=CC=CC=C1C(N)=O,144.0
OC(=O)C1=CC2=C(C=C1)C(=O)OC2=O,164.0
CC(C)C(Br)C(O)=O,41.5
NC1=CC=CC2=C1N=CC=C2,67.5
[O-][N+](=O)C1=C2C=CC=CC2=CC2=CC=CC=C12,144.0
[O-][N+](=O)C1=CC=CC2=C1C(=O)NC2=O,216.0
O=C1C=C(OC2=C1C=CC1=CC=CC=C21)C1=CC=CC=C1,156.0
O=C1CC2=CC=CC=C2C1,56.5
CC1=CNC=N1,53.5
CCCCP(CCCC)CCCC,-62.5
OC1=CC2=C(CCCC2)C=C1,59.5
CC1=CC2=C(C=CC=C2)C=N1,65.5
ClC1=CC=C(SSC2=CC=C(Cl)C=C2)C=C1,70.5
OC1=CC2=C(CCC2)C=C1,55.5
CC(=O)C1=CC2=C(O1)C=CC=C2,73.5
OC1=CC2=C(C=C1)C1(OC(=O)C3=CC=CC=C13)C1=CC=C(O)C=C1O2,318.0
CC1OC1C,-82.5
OC(=O)C1=CC=C(CBr)C=C1,228.0
OC(=O)COC1=CC=C(Cl)C=C1,162.0
NC1=C2C(=O)C3=CC=CC=C3C(=O)C2=C(N)C=C1,266.0
CC1=CC(C)=C(Br)C(C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,196.0
ClC(=O)CCC1=CC=CC=C1,-4.5
CC1(C)N(CO)C(=O)NC1=O,102.0
C1CN2CCCC3=C2C(C1)=CC=C3,37.5
FC1=C(F)C(=O)C(F)=C(F)C1=O,182.0
NC1=NC=NC=C1,152.0
CCNC(=O)C(=O)NCC,178.0
BrC1=CC(=CC=C1)C(=O)C1=CC=CC=C1,78.5
CN1C(=O)CCC1=O,68.5
OC(=O)CCCCCC1=CC=CC=C1,20.5
CC1=CC(N)=C2C=CC=CC2=N1,166.0
COC1=CC=C(OC)C(C)=C1,17.5
CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,174.0
ClC(Cl)(Cl)OC(=O)OC(Cl)(Cl)Cl,81.5
IC1=CC=C(CC#N)C=C1,50.5
O[C@@H]([C@H](O)C(O)=O)C(O)=O,170.0
COC(=O)CS(=O)(=O)C1=CC=CC=C1,32.5
NC(=O)C1=CC=C(C=C1)C1=CC=CC=C1,226.0
NC(=S)NC1=CC=CC=C1,152.0
CN1N=NN=C1S,124.0
O=C(C=C1CC2=CC=CC=C12)C1=CC=CC=C1,52.5
CCOC(=O)C1=CC=CC(=C1)[N+]([O-])=O,44.5
NC(CC(O)=O)C(O)=O,272.0
ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,240.0
CCC1(C(C)C)C(=O)NC(=O)NC1=O,200.0
OC(=O)CC1=CC=CC2=CC=CC=C12,132.0
OC1=CC=C(C=C1)C1=CC=C(O)C=C1,280.0
CCOC(=O)CCl,-23.5
COCC(C)O,-97.5
CCCCCCC(C)=O,-18.5
CCCCCCCN,-20.5
CCCCCCCCCCCCCCCCCCCCCC(O)=O,78.5
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,62.5
BrC1=CC=C2C=CC=CC2=C1,56.5
NC(=O)C1=CC=C(Cl)C=C1,176.0
CC(=O)C1=CNC2=C1C=CC=C2,192.0
C1=CC=C(C=C1)C1=C2C=CC=CC2=C(C2=CC=CC=C2)C2=CC=CC=C12,248.0
ClC1=CC=CC(Cl)=C1Br,63.5
ClC1=CC(C=O)=CC(Cl)=C1,65.5
COC(=O)C1=CC=C(C=C1)C#N,64.5
CC1=CC(O)=CC=C1Br,61.5
CCOC(=O)C1=CC(C)=NN1,84.5
SC1=NC2=CC=CC=C2N1,298.0
[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O,266.0
NC(=O)C1=CC=CC=C1N,110.0
NCCNCCN,-37.5
CC1=CC=C(O)C(C)=C1,24.5
CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-52.5
CC1=CC(=O)C2=CC=CC=C2C1=O,104.0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,238.0
[O-][N+](=O)C1=CC=CC2=CC=CC=C12,59.5
CCCC(=O)OCC,-95.5
C1CCC2=CC=CC=C2C1,-33.5
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,72.5
OCC1=CC=C(Cl)C=C1,72.5
[O-][N+](=O)C1=CC(C=C)=CC=C1,-7.5
CC(C)(CO)CO,128.0
OC(=O)C1=CC(=CC=C1O)C1=CC=C(F)C=C1F,213.0
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,180.0
OC(=O)C1=CC=C(C=C1)[N+]([O-])=O,240.0
O=C1N(C2CCC(=O)NC2=O)C(=O)C2=CC=CC=C12,272.0
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CC[C@@H]2O,176.0
OC1=C(Cl)C=C(Cl)C=C1Cl,67.5
NC1=CC=CC=C1C(F)(F)F,-31.5
CCOC(=O)C1=CC=C(O)C=C1,116.0
CCC(C)=CC,-137.0
